name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
Pablik,0.032,31.0,7.0,4.429,1.0,0.0,3.0,167.0,1663.606,850.597,0.0
Recovs,0.043,41.0,17.0,2.412,1.0,4.0,9.0,705.0,2915.45,2428.705,0.0
Vezura,0.021,39.0,29.0,1.345,0.0,1.0,2.0,105.0,2296.044,2269.762,0.0
Wrongerbox,0.024,14.0,23.0,0.609,0.0,1.0,0.0,61.0,1137.994,1456.272,0.0
_Tireless,0.115,164.0,97.0,1.691,1.0,14.0,12.0,1211.0,10201.166,10402.984,0.0
915,0.042,3.0,2.0,1.5,0.0,0.0,1.0,2.0,199.689,164.832,0.0
Bloomishly,0.013,4.0,13.0,0.308,0.0,1.0,4.0,304.0,504.258,818.048,0.0
Heartsrevolution,0.001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.5,10.099,0.0
ItalianPenguin,1.462,1490.0,2331.0,0.639,20.0,21.0,424.0,3216.0,81271.898,143235.631,0.0
Keelerr,0.023,17.0,26.0,0.654,0.0,0.0,1.0,1.0,1567.419,1489.641,0.0
lauten,0.002,12.0,4.0,3.0,0.0,1.0,0.0,0.0,337.65,310.19,0.0
Lawreenieh,0.01,3.0,5.0,0.6,1.0,0.0,1.0,35.0,172.492,255.82,0.0
mh676,0.021,14.0,22.0,0.636,0.0,4.0,0.0,0.0,804.75,1942.059,0.0
Mirgh,0.03,18.0,13.0,1.385,1.0,1.0,5.0,313.0,1145.673,900.745,0.0
PastelVox,0.014,22.0,6.0,3.667,0.0,3.0,0.0,0.0,1606.151,1049.958,0.0
Pegatree,0.032,11.0,18.0,0.611,0.0,0.0,0.0,0.0,1517.333,1392.292,0.0
RaZeragon,0.059,41.0,49.0,0.837,0.0,0.0,2.0,13.0,4064.002,3904.879,0.0
Savie,0.015,29.0,18.0,1.611,0.0,0.0,0.0,17.0,1643.945,1517.516,0.0
SloppySlapster,0.004,5.0,4.0,1.25,0.0,0.0,0.0,0.0,207.043,270.294,0.0
Sona_Tea,0.019,13.0,13.0,1.0,0.0,0.0,0.0,0.0,1529.247,1648.104,0.0
Swit2427,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26.25,0.0
Versions,0.077,74.0,42.0,1.762,1.0,7.0,1.0,15.0,3397.525,3744.459,0.0
xAshes,0.008,4.0,10.0,0.4,0.0,0.0,0.0,0.0,286.926,510.355,0.0
zengjp,0.034,23.0,30.0,0.767,0.0,1.0,5.0,219.0,2611.681,1875.534,0.0
abrakadabrax,0.157,208.0,165.0,1.261,3.0,3.0,7.0,167.0,13046.978,15162.497,0.0
bar1234,0.087,126.0,75.0,1.68,0.0,7.0,3.0,28.0,7238.135,6484.283,0.0
CakeInASuit,2.372,1875.0,1809.0,1.036,11.0,246.0,61.0,933.0,162375.332,163401.501,0.0
CatShanti,0.007,2.0,1.0,2.0,1.0,2.0,1.0,59.0,101.5,14.0,0.0
f1brown,0.574,544.0,547.0,0.995,7.0,31.0,64.0,907.0,44130.758,51280.509,0.0
Fella001,0.001,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,49.926,0.0
GamingSocks,0.001,2.0,2.0,1.0,0.0,1.0,0.0,0.0,213.037,97.435,0.0
Hillberto_,0.015,15.0,23.0,0.652,0.0,1.0,6.0,71.0,646.972,1169.186,0.0
j0nii_,0.005,2.0,5.0,0.4,0.0,0.0,0.0,20.0,324.19,338.78,0.0
Maccciii,0.005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,100.498,0.0
NinetyThree,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.399,0.0
rochimaruII,0.002,4.0,2.0,2.0,0.0,0.0,0.0,0.0,322.958,264.099,0.0
Schokie,0.017,11.0,4.0,2.75,1.0,0.0,1.0,31.0,237.867,275.4,0.0
Stelians,0.012,3.0,3.0,1.0,0.0,0.0,3.0,484.0,185.069,121.059,0.0
TheFatalTiger,0.003,1.0,3.0,0.333,0.0,0.0,0.0,0.0,105.4,85.26,0.0
Typhoon_Alex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,12.0,0.0
UnholyIceX2,0.17,171.0,126.0,1.357,0.0,26.0,7.0,155.0,17777.491,14752.738,0.0
Xanios,0.004,2.0,2.0,1.0,0.0,0.0,1.0,2.0,178.8,132.046,0.0
ZilQae,0.003,2.0,1.0,2.0,0.0,0.0,0.0,0.0,85.258,45.686,0.0
Zodra,0.005,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,7.0,0.0
_Twizzey_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
