name,kit_type,playtime,kills,deaths,damage_dealt,damage_received,flags_captured,flags_recovered,flags_stolen,drops,time_with_flag,hp_restored
foodcourt,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foodcourt,MEDIC,955.0,25.0,20.0,965.184,1941.167,0.0,1.0,0.0,0.0,0.0,588.0
foodcourt,MEDIC,1088.0,29.0,22.0,1021.631,2386.389,1.0,0.0,2.0,3.0,17.0,1317.0
foodcourt,CHEMIST,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
freejames,HEAVY,208.0,4.0,5.0,357.666,404.719,0.0,0.0,0.0,0.0,0.0,0.0
freejames,ARCHER,992.0,41.0,8.0,1282.119,640.117,0.0,0.0,0.0,0.0,0.0,0.0
freejames,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
freejames,ARCHER,995.0,35.0,3.0,832.76,247.797,0.0,0.0,0.0,0.0,0.0,0.0
freejames,ARCHER,1183.0,32.0,12.0,1001.39,656.448,0.0,0.0,0.0,0.0,0.0,0.0
freejames,MEDIC,17.0,0.0,1.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,24.0
freejames,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
freejames,HEAVY,369.0,5.0,8.0,727.268,641.969,0.0,0.0,0.0,0.0,0.0,0.0
freejames,SOLDIER,716.0,10.0,6.0,1381.118,831.002,0.0,0.0,2.0,2.0,4.0,0.0
freejames,ARCHER,103.0,2.0,0.0,77.119,30.5,0.0,0.0,0.0,0.0,0.0,0.0
freejames,MEDIC,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
freejames,ARCHER,1201.0,31.0,4.0,639.568,301.295,0.0,0.0,0.0,0.0,0.0,0.0
freejames,ARCHER,1201.0,41.0,12.0,1175.463,809.544,0.0,0.0,0.0,0.0,0.0,0.0
freeunicow,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
freeunicow,ARCHER,995.0,25.0,8.0,623.2,590.844,0.0,0.0,0.0,0.0,0.0,0.0
freeunicow,ARCHER,1199.0,24.0,19.0,834.659,1433.481,0.0,0.0,0.0,0.0,0.0,0.0
gamren,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gamren,ASSASSIN,231.0,14.0,10.0,431.002,260.294,0.0,2.0,0.0,0.0,0.0,0.0
gamren,ASSASSIN,990.0,58.0,57.0,1746.712,1416.782,0.0,5.0,0.0,0.0,0.0,0.0
gamren,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gamren,ASSASSIN,947.0,18.0,36.0,778.586,840.222,0.0,2.0,0.0,0.0,0.0,0.0
gamren,NECRO,253.0,1.0,0.0,81.06,90.699,0.0,0.0,0.0,0.0,0.0,0.0
gamren,NECRO,278.0,3.0,0.0,258.904,220.869,0.0,1.0,0.0,0.0,0.0,0.0
gamren,ASSASSIN,922.0,25.0,30.0,900.468,737.214,0.0,3.0,0.0,0.0,0.0,0.0
gamren,ASSASSIN,810.0,28.0,39.0,963.001,934.09,0.0,2.0,0.0,0.0,0.0,0.0
gamren,NECRO,55.0,0.0,0.0,46.0,33.199,0.0,0.0,0.0,0.0,0.0,0.0
gamren,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gamren,NECRO,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gamren,ASSASSIN,1031.0,33.0,32.0,1073.052,774.036,0.0,0.0,0.0,0.0,0.0,0.0
gamren,ASSASSIN,1194.0,53.0,52.0,1782.285,1215.254,0.0,0.0,0.0,0.0,0.0,0.0
gamren,NECRO,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gamren,ASSASSIN,907.0,34.0,55.0,1089.222,1253.968,0.0,7.0,0.0,0.0,0.0,0.0
gamren,NECRO,293.0,3.0,1.0,293.419,354.765,0.0,0.0,0.0,0.0,0.0,0.0
gengarsleep_,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gengarsleep_,SOLDIER,231.0,4.0,1.0,330.199,329.81,1.0,0.0,1.0,0.0,41.0,0.0
gengarsleep_,SOLDIER,949.0,15.0,15.0,1161.118,1547.322,1.0,0.0,4.0,3.0,131.0,0.0
gengarsleep_,NINJA,40.0,1.0,1.0,86.389,33.0,0.0,0.0,0.0,0.0,0.0,0.0
gengarsleep_,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gengarsleep_,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gengarsleep_,SOLDIER,1201.0,12.0,16.0,650.89,1853.787,1.0,0.0,7.0,7.0,327.0,0.0
gengarsleep_,SOLDIER,837.0,19.0,14.0,765.054,1516.189,0.0,0.0,5.0,5.0,116.0,0.0
gengarsleep_,NINJA,28.0,0.0,3.0,50.529,60.0,0.0,0.0,0.0,0.0,0.0,0.0
ghenry,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ghenry,CHEMIST,1052.0,14.0,12.0,2061.666,2066.201,1.0,0.0,1.0,0.0,30.0,0.0
ghenry,CHEMIST,899.0,48.0,18.0,2142.996,2467.082,0.0,0.0,3.0,4.0,37.0,0.0
ghenry,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ghenry,NECRO,120.0,3.0,2.0,173.201,256.007,0.0,0.0,1.0,1.0,1.0,0.0
ghenry,CHEMIST,1065.0,17.0,16.0,1564.198,2022.956,1.0,0.0,3.0,2.0,65.0,0.0
ghenry,NINJA,14.0,1.0,0.0,28.117,17.0,0.0,0.0,0.0,0.0,0.0,0.0
ghenry,CHEMIST,1184.0,38.0,16.0,1692.986,2164.792,1.0,0.0,6.0,6.0,85.0,0.0
ghenry,NINJA,16.0,0.0,1.0,34.5,28.0,0.0,0.0,0.0,0.0,0.0,0.0
ghenry,CHEMIST,866.0,31.0,17.0,1511.977,2156.691,0.0,0.0,5.0,5.0,14.0,0.0
ghenry,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ghenry,CHEMIST,955.0,50.0,20.0,2242.43,2672.11,0.0,0.0,5.0,5.0,43.0,0.0
ghenry,CHEMIST,1138.0,61.0,28.0,2851.248,3555.126,0.0,0.0,10.0,12.0,71.0,0.0
glashe,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glashe,SOLDIER,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glashe,MEDIC,217.0,0.0,5.0,62.5,455.983,0.0,0.0,0.0,0.0,0.0,50.0
glashe,MEDIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glashe,SOLDIER,933.0,5.0,28.0,343.945,2229.266,0.0,0.0,8.0,9.0,99.0,0.0
glashe,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glashe,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glashe,MEDIC,1052.0,6.0,10.0,517.786,1220.067,0.0,0.0,0.0,0.0,0.0,687.0
glashe,SOLDIER,899.0,0.0,30.0,237.06,2076.243,0.0,0.0,8.0,8.0,54.0,0.0
glashe,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glashe,SOLDIER,1047.0,6.0,29.0,340.848,2225.313,0.0,0.0,7.0,7.0,92.0,0.0
glashe,MEDIC,153.0,2.0,1.0,48.559,142.799,0.0,0.0,0.0,0.0,0.0,49.0
glashe,SOLDIER,1195.0,11.0,37.0,396.042,2666.4,0.0,0.0,5.0,5.0,17.0,0.0
glashe,CHEMIST,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glashe,SOLDIER,466.0,3.0,8.0,303.97,715.676,0.0,0.0,1.0,1.0,0.0,0.0
glashe,MEDIC,369.0,1.0,9.0,111.25,625.944,0.0,0.0,0.0,0.0,0.0,239.0
glashe,SCOUT,179.0,0.0,7.0,72.199,238.62,0.0,0.0,0.0,0.0,0.0,0.0
glashee,HEAVY,155.0,3.0,3.0,549.995,447.93,0.0,0.0,0.0,0.0,0.0,0.0
glashee,NINJA,76.0,0.0,3.0,87.5,61.0,0.0,0.0,0.0,0.0,0.0,0.0
glashee,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glashee,MEDIC,990.0,32.0,29.0,1054.017,2541.972,0.0,0.0,2.0,3.0,40.0,960.0
glashee,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glashee,CHEMIST,1187.0,47.0,26.0,2618.451,3344.478,1.0,1.0,4.0,3.0,204.0,0.0
glashee,NINJA,13.0,0.0,1.0,69.25,17.1,0.0,1.0,0.0,0.0,0.0,0.0
glashee,CHEMIST,217.0,5.0,5.0,494.292,538.825,0.0,0.0,1.0,1.0,2.0,0.0
glashee,HEAVY,48.0,2.0,2.0,67.674,178.48,0.0,0.0,0.0,0.0,0.0,0.0
glashee,NINJA,144.0,1.0,7.0,178.68,137.0,0.0,0.0,0.0,0.0,0.0,0.0
glashee,MEDIC,791.0,27.0,20.0,1007.472,2119.374,0.0,1.0,0.0,0.0,0.0,496.0
glashee,CHEMIST,604.0,11.0,15.0,838.894,1384.186,0.0,1.0,4.0,3.0,58.0,0.0
glashee,NINJA,124.0,4.0,5.0,207.861,116.399,0.0,0.0,0.0,0.0,0.0,0.0
glashee,MEDIC,229.0,3.0,3.0,154.268,392.16,0.0,0.0,1.0,1.0,2.0,364.0
glashee,NECRO,57.0,0.0,2.0,35.0,87.519,0.0,0.0,0.0,0.0,0.0,0.0
glaze111,HEAVY,684.0,11.0,12.0,2312.437,1937.069,0.0,0.0,0.0,0.0,0.0,0.0
glaze111,SOLDIER,368.0,5.0,5.0,444.798,653.3,0.0,0.0,0.0,0.0,0.0,0.0
glaze111,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
golondrina,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
golondrina,MEDIC,1201.0,3.0,6.0,690.231,826.734,0.0,0.0,0.0,0.0,0.0,1964.0
golondrina,MEDIC,1201.0,3.0,2.0,401.668,364.88,0.0,2.0,0.0,0.0,0.0,3503.0
golondrina,MEDIC,1014.0,5.0,2.0,323.609,287.666,0.0,1.0,0.0,0.0,0.0,1380.0
greennature,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hahagetlost,HEAVY,231.0,6.0,2.0,1206.491,638.19,0.0,1.0,0.0,0.0,0.0,0.0
hahagetlost,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hahagetlost,SOLDIER,824.0,12.0,8.0,1762.656,869.33,0.0,4.0,0.0,0.0,0.0,0.0
hahagetlost,NINJA,166.0,1.0,8.0,308.864,208.65,0.0,1.0,0.0,0.0,0.0,0.0
hahagetlost,HEAVY,1157.0,38.0,19.0,3137.825,2571.17,1.0,0.0,5.0,4.0,46.0,0.0
hahagetlost,NINJA,44.0,0.0,2.0,97.44,55.0,0.0,0.0,0.0,0.0,0.0,0.0
hahagetlost,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hahagetlost,HEAVY,1037.0,18.0,6.0,3134.409,1795.769,0.0,2.0,0.0,0.0,0.0,0.0
hahagetlost,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hahagetlost,SOLDIER,1201.0,21.0,7.0,2473.256,1162.12,0.0,2.0,1.0,1.0,1.0,0.0
hahagetlost,SOLDIER,1036.0,13.0,9.0,2165.27,1410.07,0.0,3.0,0.0,0.0,0.0,0.0
hahagetlost,CHEMIST,69.0,1.0,2.0,35.85,85.742,0.0,0.0,0.0,0.0,0.0,0.0
hahagetlost,NINJA,95.0,3.0,5.0,267.786,118.0,0.0,0.0,0.0,0.0,0.0,0.0
haise,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
haise,SOLDIER,787.0,3.0,4.0,1583.572,1028.23,0.0,1.0,0.0,0.0,0.0,0.0
haise,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
haise,SOLDIER,1201.0,19.0,5.0,2119.678,1553.7,0.0,1.0,0.0,0.0,0.0,0.0
haise,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
haise,SOLDIER,1201.0,19.0,5.0,2119.678,1553.7,0.0,1.0,0.0,0.0,0.0,0.0
haise,SOLDIER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
haise,HEAVY,1063.0,21.0,4.0,2476.193,1612.95,0.0,1.0,0.0,0.0,0.0,0.0
heartsrevolution,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heartsrevolution,PYRO,1052.0,12.0,13.0,1026.15,1260.059,0.0,0.0,0.0,0.0,0.0,0.0
heartsrevolution,PYRO,899.0,26.0,4.0,1204.727,654.149,0.0,6.0,0.0,0.0,0.0,0.0
heartsrevolution,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heartsrevolution,PYRO,1201.0,20.0,8.0,1016.909,1115.99,0.0,3.0,0.0,0.0,0.0,0.0
heartsrevolution,PYRO,1201.0,22.0,14.0,1084.914,1002.54,0.0,5.0,0.0,0.0,0.0,0.0
heartsrevolution,PYRO,866.0,22.0,9.0,850.115,919.48,0.0,2.0,0.0,0.0,0.0,0.0
heartsrevolution,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heartsrevolution,PYRO,955.0,19.0,9.0,982.297,1292.559,0.0,5.0,0.0,0.0,0.0,0.0
heartsrevolution,PYRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iflaze,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iflaze,CHEMIST,1011.0,35.0,14.0,1713.568,2317.34,0.0,0.0,2.0,2.0,399.0,0.0
iflaze,NINJA,139.0,9.0,8.0,449.899,197.75,0.0,0.0,1.0,1.0,4.0,0.0
iflaze,MEDIC,49.0,2.0,1.0,96.48,81.408,0.0,0.0,0.0,0.0,0.0,124.0
iflaze,CHEMIST,305.0,16.0,9.0,397.65,713.41,0.0,0.0,0.0,0.0,0.0,0.0
iflaze,NINJA,344.0,23.0,16.0,791.573,454.1,0.0,1.0,1.0,1.0,3.0,0.0
iflaze,SOLDIER,346.0,14.0,5.0,315.272,398.249,0.0,0.0,0.0,0.0,0.0,0.0
iflaze,NINJA,401.0,14.0,18.0,883.376,489.049,0.0,0.0,2.0,2.0,0.0,0.0
iflaze,SOLDIER,235.0,8.0,8.0,281.062,540.936,0.0,0.0,4.0,4.0,20.0,0.0
iflaze,CHEMIST,495.0,26.0,14.0,885.874,1185.909,0.0,0.0,4.0,4.0,22.0,0.0
iflaze,HEAVY,68.0,2.0,2.0,290.595,171.0,0.0,0.0,0.0,0.0,0.0,0.0
iflaze,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iflaze,CHEMIST,663.0,28.0,19.0,921.258,1588.563,0.0,0.0,2.0,2.0,12.0,0.0
iflaze,MEDIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iflaze,NINJA,122.0,4.0,4.0,223.548,166.1,0.0,0.0,1.0,1.0,0.0,0.0
iflaze,NINJA,31.0,0.0,2.0,67.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0
iflaze,CHEMIST,750.0,22.0,25.0,837.62,1977.788,0.0,0.0,5.0,6.0,24.0,0.0
iflaze,HEAVY,260.0,4.0,4.0,819.284,580.559,0.0,0.0,0.0,0.0,0.0,0.0
iflaze,CHEMIST,742.0,17.0,18.0,1110.408,1717.521,0.0,0.0,4.0,4.0,28.0,0.0
iflaze,NINJA,193.0,1.0,5.0,194.01,140.625,0.0,0.0,1.0,1.0,1.0,0.0
iflaze,ASSASSIN,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iflaze,NINJA,169.0,3.0,9.0,287.55,274.0,0.0,0.0,0.0,0.0,0.0,0.0
iflaze,CHEMIST,1029.0,23.0,20.0,1710.27,2775.861,1.0,0.0,6.0,5.0,66.0,0.0
iflaze,MEDIC,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iflaze,NINJA,141.0,3.0,8.0,394.262,201.875,0.0,0.0,0.0,0.0,0.0,0.0
iflaze,CHEMIST,1052.0,20.0,27.0,1113.784,3638.378,0.0,0.0,9.0,9.0,352.0,0.0
iflaze,MEDIC,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ikemulti,MEDIC,1019.0,4.0,2.0,264.349,494.142,0.0,1.0,0.0,0.0,0.0,1027.0
ikemulti,CHEMIST,181.0,0.0,1.0,47.6,111.436,0.0,2.0,0.0,0.0,0.0,0.0
ikemulti,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ikemulti,MEDIC,1132.0,4.0,0.0,270.017,413.529,0.0,1.0,0.0,0.0,0.0,1467.0
ikemulti,CHEMIST,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ikemulti,MEDIC,1019.0,4.0,2.0,264.349,494.142,0.0,1.0,0.0,0.0,0.0,1027.0
ikemulti,CHEMIST,181.0,0.0,1.0,47.6,111.436,0.0,2.0,0.0,0.0,0.0,0.0
ikemulti,MEDIC,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ilosthegame,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ilosthegame,CHEMIST,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ilosthegame,ASSASSIN,756.0,25.0,32.0,769.968,809.724,0.0,4.0,0.0,0.0,0.0,0.0
ilosthegame,SCOUT,414.0,3.0,17.0,266.31,655.786,0.0,0.0,0.0,0.0,0.0,0.0
ilosthegame,SCOUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ilosthegame,ASSASSIN,995.0,23.0,25.0,611.705,639.93,0.0,1.0,0.0,0.0,0.0,0.0
ilosthegame,ASSASSIN,1107.0,26.0,46.0,773.11,1110.064,0.0,3.0,0.0,0.0,0.0,0.0
ilosthegame,CHEMIST,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ilosthegame,SCOUT,85.0,0.0,5.0,16.5,156.42,0.0,0.0,0.0,0.0,0.0,0.0
ilosthegame,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ilosthegame,ASSASSIN,1201.0,43.0,44.0,1082.515,1100.246,0.0,5.0,0.0,1.0,4.0,0.0
ilosthegame,ASSASSIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ilosthegame,ASSASSIN,1201.0,45.0,42.0,1033.684,1039.005,0.0,4.0,0.0,0.0,0.0,0.0
ilosthegame,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ilosthegame,ASSASSIN,1201.0,31.0,39.0,824.148,917.792,0.0,3.0,0.0,0.0,0.0,0.0
ilosthegame,ASSASSIN,1201.0,45.0,42.0,1033.684,1039.005,0.0,4.0,0.0,0.0,0.0,0.0
ilosthegame,ASSASSIN,1063.0,11.0,29.0,337.271,659.788,0.0,1.0,0.0,0.0,0.0,0.0
imsomeone_,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imsomeone_,NINJA,1201.0,25.0,49.0,2544.774,1195.924,0.0,1.0,0.0,0.0,0.0,0.0
imsomeone_,NINJA,1201.0,20.0,57.0,2647.458,1261.625,0.0,2.0,0.0,0.0,0.0,0.0
imsomeone_,NINJA,1201.0,25.0,66.0,2989.79,1385.8,0.0,5.0,0.0,0.0,0.0,0.0
inposed,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inposed,MEDIC,1156.0,8.0,3.0,398.386,911.187,0.0,1.0,0.0,0.0,0.0,1476.0
inposed,ELF,44.0,0.0,0.0,10.0,22.75,0.0,0.0,0.0,0.0,0.0,0.0
inposed,MEDIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inposed,ASSASSIN,1201.0,30.0,28.0,619.266,691.76,0.0,2.0,0.0,0.0,0.0,0.0
inposed,ASSASSIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inposed,MEDIC,950.0,3.0,3.0,384.521,604.237,0.0,3.0,0.0,0.0,0.0,1553.0
inposed,CHEMIST,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inposed,HEAVY,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inposed,MEDIC,587.0,0.0,0.0,22.549,103.206,0.0,0.0,0.0,0.0,0.0,770.0
inposed,CHEMIST,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inposed,ASSASSIN,189.0,5.0,5.0,109.15,112.469,0.0,0.0,0.0,0.0,0.0,0.0
irrelephantnews,HEAVY,392.0,4.0,6.0,738.014,747.855,0.0,0.0,0.0,0.0,0.0,0.0
irrelephantnews,ASSASSIN,808.0,16.0,23.0,465.03,616.028,0.0,1.0,0.0,0.0,0.0,0.0
irrelephantnews,ASSASSIN,1201.0,30.0,29.0,803.196,774.052,0.0,2.0,0.0,0.0,0.0,0.0
irrelephantnews,ASSASSIN,988.0,24.0,26.0,642.999,690.383,0.0,2.0,0.0,0.0,0.0,0.0
ixan,HEAVY,531.0,15.0,13.0,1515.777,1380.315,0.0,0.0,0.0,0.0,0.0,0.0
ixan,NINJA,669.0,12.0,30.0,1426.673,834.0,0.0,1.0,1.0,1.0,5.0,0.0
ixan,NINJA,1201.0,29.0,60.0,3881.038,1825.95,0.0,5.0,1.0,1.0,3.0,0.0
ixan,NINJA,865.0,13.0,34.0,2188.001,1029.45,0.0,4.0,0.0,0.0,0.0,0.0
ixan,HEAVY,122.0,11.0,2.0,339.527,272.819,0.0,0.0,0.0,1.0,6.0,0.0
ixan,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ixan,NINJA,1164.0,27.0,68.0,3065.563,1634.15,0.0,2.0,2.0,2.0,8.0,0.0
ixan,SOLDIER,36.0,0.0,1.0,215.278,147.229,0.0,0.0,0.0,0.0,0.0,0.0
ixan,NINJA,1201.0,20.0,70.0,3459.001,1919.46,0.0,2.0,2.0,2.0,8.0,0.0
ixan,NINJA,1201.0,21.0,47.0,3252.785,1554.95,0.0,5.0,1.0,1.0,8.0,0.0
ixan,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ixan,NINJA,1201.0,20.0,52.0,3617.362,1832.7,0.0,1.0,0.0,0.0,0.0,0.0
ixan,NINJA,1201.0,21.0,60.0,3916.007,2112.025,0.0,1.0,1.0,1.0,3.0,0.0
ixan,NINJA,1201.0,32.0,67.0,3860.263,1791.15,1.0,4.0,1.0,1.0,19.0,0.0
kayrex,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kayrex,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kayrex,SOLDIER,1201.0,26.0,4.0,2663.849,1411.71,0.0,2.0,1.0,1.0,22.0,0.0
kayrex,SOLDIER,1018.0,12.0,5.0,1739.779,1078.09,0.0,2.0,0.0,0.0,0.0,0.0
kayrex,HEAVY,182.0,2.0,2.0,285.184,244.175,0.0,0.0,0.0,0.0,0.0,0.0
kayrex,HEAVY,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kayrex,SOLDIER,662.0,10.0,3.0,1362.206,726.46,0.0,2.0,0.0,0.0,0.0,0.0
kayrex,SOLDIER,999.0,17.0,8.0,2491.93,1151.71,0.0,3.0,0.0,0.0,0.0,0.0
kayrex,HEAVY,150.0,3.0,2.0,185.499,219.929,0.0,1.0,0.0,0.0,0.0,0.0
kayrex,NINJA,51.0,0.0,2.0,185.099,61.0,0.0,0.0,0.0,0.0,0.0,0.0
keelerr,HEAVY,1201.0,16.0,13.0,2971.447,2552.02,0.0,5.0,0.0,0.0,0.0,0.0
keelerr,HEAVY,211.0,1.0,4.0,348.724,504.435,0.0,1.0,0.0,0.0,0.0,0.0
keelerr,SOLDIER,989.0,19.0,9.0,961.121,646.72,0.0,2.0,0.0,0.0,0.0,0.0
keelerr,SOLDIER,805.0,7.0,7.0,1246.385,742.22,0.0,4.0,0.0,0.0,0.0,0.0
keelerr,HEAVY,60.0,0.0,1.0,149.893,143.05,0.0,0.0,0.0,0.0,0.0,0.0
keelerr,HEAVY,955.0,16.0,9.0,2923.302,1946.497,0.0,1.0,1.0,1.0,2.0,0.0
keelerr,HEAVY,990.0,14.0,13.0,1709.137,1279.515,0.0,4.0,0.0,0.0,0.0,0.0
keelerr,PYRO,147.0,1.0,5.0,140.579,206.64,0.0,0.0,0.0,0.0,0.0,0.0
kevivi,HEAVY,60.0,2.0,1.0,226.3,176.979,0.0,0.0,0.0,0.0,0.0,0.0
kevivi,NINJA,171.0,3.0,8.0,327.509,172.999,0.0,0.0,0.0,0.0,0.0,0.0
kevivi,NINJA,990.0,28.0,44.0,3150.239,1138.95,0.0,3.0,0.0,0.0,0.0,0.0
kevivi,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevivi,CHEMIST,950.0,27.0,12.0,2174.083,1837.618,0.0,0.0,1.0,1.0,17.0,0.0
kevivi,NINJA,101.0,1.0,5.0,215.139,109.0,0.0,0.0,0.0,0.0,0.0,0.0
kevivi,NINJA,899.0,21.0,47.0,2857.188,1042.25,0.0,1.0,0.0,0.0,0.0,0.0
kevivi,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevivi,NINJA,1201.0,35.0,49.0,4043.589,1416.2,0.0,5.0,0.0,0.0,0.0,0.0
kevivi,NINJA,1201.0,23.0,64.0,3766.909,1728.175,0.0,7.0,0.0,0.0,0.0,0.0
kevivi,NINJA,1014.0,30.0,46.0,2977.93,1203.95,0.0,1.0,0.0,0.0,0.0,0.0
krabzz,HEAVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
krabzz,NINJA,1201.0,14.0,47.0,2351.408,1286.45,0.0,2.0,0.0,0.0,0.0,0.0
