name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
BrandinoB,17.285,20830.0,7821.0,2.66,1111.0,1781.0,2925.0,112187.15,1414968.51,1114421.27,0.0
Scerpa,0.225,156.0,115.0,1.35,0.0,18.0,2.0,32.35,11649.95,9697.52,0.0
Trebr,2.638,3393.0,1691.0,2.0,266.0,268.0,654.0,23957.15,178580.04,151029.65,0.0
Trenny,0.829,1526.0,1058.0,1.44,57.0,20.0,374.0,11109.5,90402.75,111741.71,0.0
12gulfer66,0.856,1109.0,1047.0,1.05,20.0,40.0,146.0,3041.0,73143.52,86343.45,0.0
b0squet,0.905,901.0,543.0,1.65,34.0,79.0,118.0,5033.6,60970.36,54788.35,0.0
Chactation,0.431,598.0,456.0,1.31,15.0,35.0,61.0,1999.05,39747.49,51201.35,0.0
Doubts,0.025,38.0,44.0,0.86,1.0,2.0,12.0,145.25,2365.41,3934.33,0.0
Krabzz,0.02,8.0,3.0,2.66,0.0,1.0,0.0,3.35,1377.85,905.24,0.0
Epislen,0.009,7.0,6.0,1.16,0.0,0.0,0.0,0.0,258.34,357.41,0.0
ilosthegame,1.371,1663.0,903.0,1.84,100.0,106.0,263.0,12491.05,95017.63,101936.09,0.0
Multack,4.316,6441.0,1758.0,3.66,79.0,422.0,262.0,10407.9,383765.53,249987.59,0.0
pixelmonlover,1.712,1874.0,2079.0,0.9,127.0,98.0,571.0,13593.1,121250.0,171035.81,0.0
Rejeqted,12.84,19466.0,10024.0,1.94,1933.0,681.0,5018.0,208354.8,1115910.81,1215243.71,0.0
Salty_Ivan,29.02,52084.0,30668.0,1.69,3382.0,1205.0,12965.0,453179.1,3059951.4,3836771.66,0.0
Sherisse,0.188,95.0,170.0,0.55,2.0,6.0,8.0,98.55,7063.13,10344.02,0.0
So0n,0.097,30.0,65.0,0.46,1.0,3.0,2.0,114.25,1568.52,2388.36,0.0
Sycicys,6.323,7809.0,7107.0,1.09,416.0,169.0,2634.0,71805.35,481394.08,726110.37,0.0
Squantonias,3.906,8311.0,4054.0,2.05,450.0,311.0,1462.0,45317.25,510017.52,435914.31,0.0
iFlaze,26.45,46708.0,34631.0,1.34,3067.0,891.0,12540.0,377926.7,2594252.59,3681199.46,0.0
wulfi98,9.095,15772.0,8455.0,1.86,295.0,461.0,1884.0,49534.9,1136298.32,884382.85,0.0
TheFatalBest,6.285,8773.0,7439.0,1.17,732.0,298.0,3116.0,87373.05,523972.62,868942.31,0.0
TheFatalTiger,1.541,68.0,228.0,0.29,0.0,2.0,0.0,24.2,3290.01,12968.56,0.0
rochimaruII,9.369,14337.0,8532.0,1.68,550.0,502.0,2000.0,73325.85,1004741.56,1044917.43,0.0
ItalianPenguin,0.059,6.0,25.0,0.24,0.0,2.0,0.0,0.0,299.97,711.59,0.0
