name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
j0nii_,0.73,775.0,354.0,2.18,6.0,9.0,13.0,532.3,32475.57,25436.77,0.0
kasham,0.538,890.0,609.0,1.46,0.0,2.0,0.0,42.85,29656.3,30766.75,0.0
Maccciii,0.76,1186.0,772.0,1.53,1.0,22.0,15.0,268.35,45509.3,45790.27,0.0
NinetyThree,3.206,9919.0,2857.0,3.47,2.0,29.0,13.0,382.05,254004.58,171699.24,0.0
rochimaruII,8.171,14401.0,6275.0,2.29,6.0,64.0,19.0,949.0,449337.5,394039.83,0.0
Schokie,0.092,66.0,95.0,0.69,1.0,1.0,1.0,76.1,3936.2,4713.42,0.0
Stelians,11.012,18034.0,7246.0,2.48,28.0,228.0,157.0,5684.05,568671.17,472502.64,0.0
TheFatalTiger,2.229,2036.0,1133.0,1.79,2.0,10.0,7.0,305.7,62584.61,65427.08,0.0
Typhoon_Alex,0.106,53.0,92.0,0.57,0.0,0.0,0.0,3.1,2041.94,4099.03,0.0
_Twizzey_,1.932,1551.0,1628.0,0.95,3.0,5.0,20.0,293.05,44676.0,74588.86,0.0
UnholyIceX2,0.451,780.0,428.0,1.82,2.0,5.0,9.0,523.85,27510.35,23624.46,0.0
Xanios,0.453,726.0,381.0,1.9,0.0,9.0,13.0,255.25,28405.07,18888.71,0.0
Zernaa,0.073,96.0,71.0,1.35,0.0,1.0,3.0,22.0,4125.47,4806.31,0.0
ZilQae,3.332,7902.0,2297.0,3.44,3.0,57.0,17.0,722.2,200883.25,129242.71,0.0
Zodra,23.045,31730.0,12399.0,2.55,63.0,492.0,326.0,7387.3,945298.37,802692.28,0.0
