name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
gamren,0.03076388888888889,12.0,27.0,0.44,4.0,2.0,9.0,229.9,1773.46,2458.59,0.0
GengarSleep_,0.030462962962962966,16.0,14.0,1.14,3.0,1.0,3.0,71.8,1496.33,1465.13,0.0
HaHaGetLost,0.12741898148148148,83.0,31.0,2.67,8.0,5.0,5.0,1422.9,5181.3,3426.75,0.0
_wLew_,0.034930555555555555,27.0,23.0,1.17,5.0,4.0,14.0,255.05,2286.08,2578.35,0.0
LinkakaShisui,0.24195601851851853,232.0,88.0,2.63,4.0,17.0,23.0,1183.2,13288.46,10347.7,0.0
Mhurdock,0.4838310185185185,474.0,68.0,6.97,3.0,55.0,1.0,251.0,23009.23,11628.24,0.0
0bi_,0.016527777777777777,26.0,23.0,1.13,2.0,4.0,6.0,60.2,2170.9,2251.51,0.0
PancakeLazaro,0.026712962962962963,6.0,5.0,1.2,0.0,2.0,0.0,0.0,510.71,327.97,0.0
pedruu,0.06376157407407407,45.0,6.0,7.5,5.0,1.0,7.0,313.95,2248.27,1194.13,0.0
Rentokage,0.008275462962962964,12.0,6.0,2.0,0.0,0.0,1.0,3.8,1085.94,868.17,0.0
simcb,0.7822106481481481,590.0,150.0,3.93,8.0,59.0,15.0,705.35,24260.79,19548.18,0.0
Snowbreak,0.0455324074074074,33.0,34.0,0.97,1.0,4.0,4.0,84.25,2662.01,3440.34,0.0
Spades_,0.2870949074074074,237.0,78.0,3.03,3.0,14.0,4.0,336.2,12537.35,7816.41,0.0
SuperBen4,0.02355324074074074,20.0,10.0,2.0,2.0,1.0,5.0,351.75,1514.43,1783.65,0.0
TheSpartan33,0.37937499999999996,349.0,127.0,2.74,2.0,24.0,15.0,1029.95,20571.58,13442.77,0.0
wintergreen3,0.06701388888888889,55.0,14.0,3.92,2.0,12.0,2.0,189.2,2506.96,1444.65,0.0
Lceman502,0.20737268518518517,197.0,51.0,3.86,2.0,31.0,3.0,129.45,11455.95,7427.78,0.0
Foodcourt,0.22,225.0,76.0,2.96,5.0,18.0,4.0,502.1,12061.33,8709.26,0.0
Slurp_,0.17714120370370368,169.0,32.0,5.28,0.0,21.0,0.0,0.0,8447.61,3841.2,0.0
LegendOfPinkLink,0.09810185185185186,100.0,17.0,5.88,0.0,6.0,1.0,40.05,4243.1,2717.58,0.0
Participated,0.05122685185185185,19.0,23.0,0.82,5.0,5.0,6.0,538.55,1298.18,1253.76,0.0
2ensational,0.0019444444444444444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.44,75.26,0.0
APliterature,0.004131944444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
Aussi,0.08747685185185185,66.0,26.0,2.53,2.0,5.0,10.0,612.85,3493.31,2682.99,0.0
bigbird404,0.03215277777777777,17.0,7.0,2.42,1.0,1.0,0.0,9.8,751.49,710.52,0.0
0bunga_,1.4570486111111112,1113.0,296.0,3.76,15.0,117.0,3.0,1270.8,67542.13,50769.35,0.0
Carowinds,0.0013541666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.35,68.32,35.0,0.0
Chhimichanga,0.0983912037037037,51.0,30.0,1.7,6.0,6.0,4.0,544.65,3133.52,2822.14,0.0
Ducksfan101,0.19415509259259256,150.0,46.0,3.26,24.0,13.0,18.0,3767.65,7921.34,5030.06,0.0
Elovie,0.03231481481481481,20.0,6.0,3.33,1.0,1.0,0.0,85.05,711.42,767.55,0.0
esoffron,0.16041666666666665,156.0,52.0,3.0,1.0,20.0,6.0,345.0,7340.86,6247.69,0.0
Golondrina,0.0480787037037037,26.0,9.0,2.88,2.0,3.0,1.0,123.7,1804.47,1637.46,0.0
hamzacx,0.01923611111111111,9.0,4.0,2.25,0.0,0.0,0.0,0.0,221.59,338.93,0.0
_Peppe,0.29641203703703706,176.0,38.0,4.63,6.0,26.0,1.0,447.65,9225.74,6782.92,0.0
