name,playtime,kills,deaths,kdr,flags_captured,flags_recovered,flags_stolen,time_with_flag,damage_dealt,damage_received,hp_restored
2OO8,0.037,19.0,25.0,0.76,5.0,2.0,13.0,273.7,1252.52,1721.63,0.0
syo,0.265,192.0,241.0,0.79,0.0,11.0,16.0,82.5,17690.68,16377.66,0.0
asspot,0.005,2.0,6.0,0.33,0.0,0.0,1.0,1.9,221.4,189.99,0.0
BM5,0.026,19.0,31.0,0.61,1.0,0.0,3.0,48.8,1375.53,1917.87,0.0
Carsonn,1.541,2407.0,1290.0,1.86,139.0,154.0,373.0,12738.1,107460.21,119706.72,0.0
chickdee,0.672,478.0,374.0,1.27,13.0,0.0,31.0,2663.65,35904.85,24445.37,0.0
Choowie,0.137,52.0,53.0,0.98,4.0,1.0,7.0,405.2,3090.82,3464.08,0.0
Equilibrium,0.092,67.0,69.0,0.97,2.0,4.0,6.0,83.8,5194.57,5746.47,0.0
Exeadra,0.161,178.0,133.0,1.33,4.0,11.0,20.0,513.8,11151.6,11241.36,0.0
Gowrbehmunk,0.118,64.0,44.0,1.45,0.0,0.0,1.0,114.4,4753.41,2270.65,0.0
Haise,0.05,10.0,9.0,1.11,0.0,2.0,0.0,0.0,1215.11,685.66,0.0
ikemulti,0.953,471.0,179.0,2.63,0.0,21.0,1.0,17.9,35922.57,14228.98,0.0
inposed,0.234,147.0,131.0,1.12,4.0,0.0,7.0,322.6,8683.59,7551.48,0.0
Larh,0.761,296.0,174.0,1.7,1.0,12.0,1.0,30.65,25331.73,10088.16,0.0
LeUniCow,0.881,595.0,493.0,1.2,25.0,9.0,71.0,2653.4,46431.54,34340.92,0.0
LuvAzolandCoca,0.22,198.0,102.0,1.94,1.0,10.0,11.0,258.35,10371.95,9024.86,0.0
Azol,0.423,432.0,350.0,1.23,3.0,11.0,69.0,1551.1,29680.26,28509.87,0.0
mikye,0.599,591.0,233.0,2.53,17.0,22.0,59.0,2156.45,39867.73,24367.73,0.0
MightyCharlie,0.067,48.0,103.0,0.46,1.0,0.0,16.0,103.0,3557.78,6301.0,0.0
MrBubDub,0.266,252.0,204.0,1.23,2.0,3.0,40.0,513.2,16477.42,15616.16,0.0
raXin,0.443,630.0,515.0,1.22,17.0,8.0,104.0,1746.0,34665.45,38340.62,0.0
Recovs,0.899,1101.0,391.0,2.81,21.0,54.0,70.0,3372.25,77807.09,45913.72,0.0
xxMineSheepxx,0.745,442.0,335.0,1.31,11.0,18.0,29.0,2248.35,37032.84,24303.92,0.0
xAshes,0.046,22.0,47.0,0.46,2.0,0.0,4.0,96.45,1208.89,2131.66,0.0
RaZeragon,0.131,90.0,117.0,0.76,0.0,0.0,3.0,31.6,9379.61,8281.9,0.0
zengjp,0.034,23.0,30.0,0.76,0.0,1.0,5.0,219.45,2611.69,1875.54,0.0
Keelerr,0.039,33.0,37.0,0.89,0.0,0.0,1.0,1.6,2466.92,2050.03,0.0
Pegatree,0.052,23.0,40.0,0.57,0.0,0.0,0.0,0.0,2618.43,2566.81,0.0
Bloomishly,0.094,28.0,50.0,0.56,0.0,2.0,5.0,327.85,2425.31,2458.35,0.0
Swit2427,0.028,3.0,7.0,0.42,0.0,0.0,0.0,0.0,322.96,375.06,0.0
ghenry,1.352,1120.0,443.0,2.52,4.0,229.0,28.0,548.4,88061.18,52778.66,0.0
Mirgh,0.141,53.0,51.0,1.03,1.0,1.0,6.0,322.1,4106.81,3989.38,0.0
puhdgy,0.181,55.0,61.0,0.9,0.0,1.0,0.0,0.0,4316.48,3978.74,0.0
lauten,0.02,16.0,17.0,0.94,0.0,2.0,0.0,0.0,851.13,856.71,0.0
Versions,0.705,354.0,296.0,1.19,2.0,17.0,7.0,493.85,19046.01,19437.55,0.0
Savie,0.049,37.0,26.0,1.42,0.0,0.0,0.0,17.9,2585.69,2663.78,0.0
SirLeo,0.348,388.0,194.0,2.0,21.0,11.0,72.0,1323.45,20179.74,20817.71,0.0
PastelVox,0.088,89.0,59.0,1.5,5.0,11.0,10.0,363.9,6476.33,5520.1,0.0
Glaze111,1.897,1898.0,1420.0,1.33,2.0,173.0,52.0,559.85,127918.97,132446.83,0.0
915,0.172,56.0,67.0,0.83,2.0,5.0,3.0,99.25,5187.51,3213.24,0.0
Sona_Tea,0.071,67.0,54.0,1.24,1.0,1.0,4.0,189.55,5422.4,5015.49,0.0
eeyore6,0.474,166.0,157.0,1.05,0.0,4.0,4.0,30.75,13293.86,8928.55,0.0
DoodleBerry7,0.634,708.0,182.0,3.89,1.0,60.0,5.0,59.0,46670.53,25523.67,0.0
Heartsrevolution,0.458,524.0,136.0,3.85,16.0,18.0,20.0,370.1,33503.46,14493.25,0.0
caligraph,0.563,678.0,267.0,2.53,7.0,60.0,61.0,941.25,43182.83,32008.25,0.0
Pablik,0.103,96.0,24.0,4.0,2.0,2.0,5.0,206.95,7391.12,3070.45,0.0
brobrotheewok2,0.668,584.0,238.0,2.45,6.0,28.0,10.0,712.7,45245.03,24106.76,0.0
mh676,0.116,88.0,97.0,0.9,0.0,8.0,5.0,56.4,6515.79,6888.36,0.0
bar1234,0.425,536.0,324.0,1.65,9.0,33.0,32.0,710.75,27247.79,26006.59,0.0
witdur,1.314,1359.0,515.0,2.63,20.0,27.0,43.0,3511.55,97817.04,49617.84,0.0
Glashe,0.043,11.0,41.0,0.26,0.0,1.0,2.0,29.85,598.04,1771.73,0.0
f1brown,4.382,3982.0,4241.0,0.93,377.0,253.0,1585.0,39590.5,267020.27,339261.85,0.0
Fella001,0.091,19.0,56.0,0.33,1.0,2.0,5.0,97.35,822.74,2607.7,0.0
Blackfurrykitty,0.001,0.0,2.0,0.0,0.0,0.0,0.0,0.0,94.66,120.99,0.0
CatShanti,0.048,9.0,20.0,0.45,2.0,4.0,5.0,113.75,758.04,1168.19,0.0
abrakadabrax,1.239,1055.0,798.0,1.32,14.0,18.0,62.0,1619.65,76447.26,61998.1,0.0
Gymaddict,0.245,119.0,262.0,0.45,5.0,2.0,21.0,951.65,10289.93,12643.45,0.0
